npi,taxid,billing_code,billing_code_type,negotiated_type,aetna_open_access_managed,bcbs_tx_ppo,cigna_national_oap,uhc_choice_plus
1730132234,741152597,52,DRG,negotiated,57563.82,58746.75,23968.18,24897.50
1730132234,741152597,520,DRG,negotiated,33710.44,21928.34,19922.55,20695.00
1730132234,741152597,521,DRG,negotiated,44545.14,47406.52,40647.49,42223.51
1730132234,741152597,522,DRG,negotiated,55297.99,33850.31,29253.75,30388.01
1730132234,741152597,53,DRG,negotiated,58468.49,17569.88,13769.96,14303.86
1730132234,741152597,534,DRG,negotiated,21941.06,12217.28,10715.20,11130.66
1730132234,741152597,535,DRG,negotiated,122782.86,115124.16,17360.54,18033.66
1730132234,741152597,536,DRG,negotiated,19314.64,11931.25,10462.10,10867.74
1730132234,741152597,539,DRG,negotiated,24668.77,30113.39,26870.80,27912.66
1730132234,741152597,54,DRG,negotiated,18417.19,21155.29,18673.18,19397.20
1730132234,741152597,540,DRG,negotiated,14050.15,20124.04,18129.28,18832.20
1730132234,741152597,541,DRG,negotiated,5502.79,13036.72,11012.73,11439.73
1730132234,741152597,542,DRG,negotiated,44702.98,27972.04,24610.36,25564.58
1730132234,741152597,543,DRG,negotiated,33574.10,16159.84,14661.21,15229.66
1730132234,741152597,544,DRG,negotiated,29680.97,12024.02,10475.56,10881.73
1730132234,741152597,545,DRG,negotiated,17502.24,38700.43,33773.28,35082.77
1730132234,741152597,546,DRG,negotiated,28054.25,18676.89,16230.99,16860.32
1730132234,741152597,549,DRG,negotiated,20210.28,19324.70,16313.12,16945.62
1730132234,741152597,55,DRG,negotiated,28882.26,16150.56,13574.74,14101.08
1730132234,741152597,551,DRG,negotiated,14183.08,25161.23,22528.98,23402.50
1730132234,741152597,552,DRG,negotiated,24225.98,14585.91,12931.21,13432.59
1730132234,741152597,553,DRG,negotiated,35003.32,19658.66,17850.59,18542.71
1730132234,741152597,554,DRG,negotiated,18111.04,12252.84,11042.35,11470.50
1730132234,741152597,555,DRG,negotiated,59244.02,21158.38,17921.95,18616.83
1730132234,741152597,556,DRG,negotiated,29540.90,12503.31,10878.10,11299.88
1730132234,741152597,557,DRG,negotiated,18609.21,21631.49,19277.67,20025.12
1730132234,741152597,558,DRG,negotiated,15012.40,13318.11,11699.35,12152.96
1730132234,741152597,559,DRG,negotiated,23267.24,28839.40,24031.46,24963.22
1730132234,741152597,56,DRG,negotiated,45943.53,33941.53,30033.26,31197.74
1730132234,741152597,560,DRG,negotiated,20296.12,16636.04,14750.06,15321.97
1730132234,741152597,561,DRG,negotiated,11987.79,12251.30,10638.46,11050.95
1730132234,741152597,562,DRG,negotiated,95744.27,21827.84,19693.68,20457.26
1730132234,741152597,563,DRG,negotiated,21070.71,13485.08,11594.34,12043.88
1730132234,741152597,564,DRG,negotiated,23425.81,23556.38,20912.08,21722.90
1730132234,741152597,565,DRG,negotiated,33730.78,15604.79,13293.37,13808.79
1730132234,741152597,57,DRG,negotiated,35095.22,24169.42,17522.09,18201.48
1730132234,741152597,570,DRG,negotiated,89140.99,43935.52,39272.92,40795.64
