zipcode	population	latitude	longitude	state	city	county	msa	cbsa	cbsa_name	msa_name	medicarecbsacode	medicarecbsaname
78662	2268	29.95232	-97.444839	TX	RED ROCK	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78663	746	30.431017	-98.363295	TX	ROUND MOUNTAIN	BLANCO					99945	Rural Areas in TX
78664	52932	30.500628	-97.630248	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78665	35985	30.540216	-97.646981	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78666	63836	29.878458	-98.020018	TX	SAN MARCOS	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78667	0	29.8834	-97.9412	TX	SAN MARCOS	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78669	8731	30.426811	-98.124323	TX	SPICEWOOD	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78670	168	29.770332	-97.818626	TX	STAPLES	GUADALUPE	7240	41700	San Antonio-New Braunfels, TX	San Antonio, TX MSA	41700	San Antonio-New Braunfels, TX
78671	654	30.212117	-98.636572	TX	STONEWALL	GILLESPIE		23240	Fredericksburg, TX		99945	Rural Areas in TX
78672	931	30.868972	-98.501267	TX	TOW	LLANO					99945	Rural Areas in TX
78673	0	30.7364	-97.5801	TX	WALBURG	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78674	0	30.6737	-97.5845	TX	WEIR	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78675	188	30.44626	-98.6639	TX	WILLOW CITY	GILLESPIE		23240	Fredericksburg, TX		99945	Rural Areas in TX
78676	12602	30.039118	-98.121398	TX	WIMBERLEY	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78677	92	29.351201	-97.503228	TX	WRIGHTSBORO	GONZALES					99945	Rural Areas in TX
78680	0	30.5082	-97.6789	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78681	50606	30.519622	-97.727718	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78682	0	30.5155	-97.6692	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78683	0	30.5102	-97.7067	TX	ROUND ROCK	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78691	0	30.4426	-97.6277	TX	PFLUGERVILLE	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78701	6841	30.2672	-97.742306	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78702	21334	30.263915	-97.71366	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78703	19690	30.28973	-97.766479	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78704	42117	30.241524	-97.76877	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78705	31340	30.292828	-97.737368	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78708	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78709	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78710	0	30.3296	-97.6669	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78711	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78712	860	30.2854	-97.733175	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78713	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78714	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78715	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78716	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78717	22538	30.493719	-97.767998	TX	AUSTIN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78718	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78719	1764	30.144402	-97.668755	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78720	0	30.2669	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78721	11425	30.26619	-97.684756	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78722	5901	30.291926	-97.716549	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78723	28330	30.304076	-97.68749	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78724	21696	30.295088	-97.613722	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78725	6083	30.245859	-97.610022	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78726	13122	30.427193	-97.84351	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78727	26689	30.429049	-97.722596	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78728	20299	30.452072	-97.698148	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78729	27108	30.455895	-97.757414	TX	AUSTIN	WILLIAMSON	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78730	7955	30.362959	-97.836597	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78731	24614	30.34497	-97.770174	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78732	14060	30.380224	-97.894404	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78733	8762	30.320665	-97.883096	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78734	17655	30.38223	-97.956389	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78735	16131	30.269685	-97.861058	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78736	6946	30.256688	-97.942358	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78737	12081	30.175612	-97.958969	TX	AUSTIN	HAYS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78738	12134	30.304835	-97.99669	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78739	16792	30.174777	-97.88783	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78741	44935	30.231283	-97.7142	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78742	820	30.239882	-97.658059	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78744	42820	30.175398	-97.737258	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78745	55614	30.200659	-97.797109	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78746	26928	30.295657	-97.813727	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78747	14808	30.120669	-97.754355	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78748	40651	30.163983	-97.822647	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78749	34449	30.207113	-97.860642	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78750	26814	30.414146	-97.807032	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78751	14385	30.310104	-97.724976	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78752	18064	30.334114	-97.69994	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78753	49301	30.379657	-97.677256	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78754	15036	30.366077	-97.644142	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78755	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78756	7194	30.320523	-97.73745	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78757	21310	30.353236	-97.733682	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78758	44072	30.384218	-97.707203	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78759	38891	30.39791	-97.748714	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78760	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78761	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78762	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78763	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78764	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78765	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78766	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78767	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78768	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78772	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78773	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78774	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78778	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78779	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78783	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78799	0	30.2667	-97.7428	TX	AUSTIN	TRAVIS	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78801	21780	29.355531	-99.841519	TX	UVALDE	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78802	242	29.2095	-99.7858	TX	UVALDE	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78827	1219	28.351246	-99.694257	TX	ASHERTON	DIMMIT					99945	Rural Areas in TX
78828	258	29.754114	-100.144072	TX	BARKSDALE	EDWARDS					99945	Rural Areas in TX
78829	1207	28.935281	-99.623424	TX	BATESVILLE	ZAVALA					99945	Rural Areas in TX
78830	786	28.525766	-99.592273	TX	BIG WELLS	DIMMIT					99945	Rural Areas in TX
78832	3598	29.354071	-100.454146	TX	BRACKETTVILLE	KINNEY					99945	Rural Areas in TX
78833	1299	29.745893	-99.982108	TX	CAMP WOOD	REAL					99945	Rural Areas in TX
78834	7829	28.422971	-99.899214	TX	CARRIZO SPRINGS	DIMMIT					99945	Rural Areas in TX
78836	128	28.359768	-99.586027	TX	CATARINA	DIMMIT					99945	Rural Areas in TX
78837	281	29.871979	-101.381821	TX	COMSTOCK	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78838	275	29.494862	-99.697049	TX	CONCAN	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78839	8578	28.77861	-99.761565	TX	CRYSTAL CITY	ZAVALA					99945	Rural Areas in TX
78840	48149	29.763049	-100.942557	TX	DEL RIO	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78841	0	29.3627	-100.8967	TX	DEL RIO	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78842	0	29.3627	-100.8967	TX	DEL RIO	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78843	336	29.35755	-100.780768	TX	LAUGHLIN AFB	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78847	0	29.3627	-100.8967	TX	DEL RIO	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78850	1145	29.359152	-99.302396	TX	D HANIS	MEDINA		41700	San Antonio-New Braunfels, TX		41700	San Antonio-New Braunfels, TX
78851	23	30.218607	-102.106654	TX	DRYDEN	TERRELL					99945	Rural Areas in TX
78852	53040	28.562017	-100.332488	TX	EAGLE PASS	MAVERICK		20580	Eagle Pass, TX		99945	Rural Areas in TX
78853	0	28.7086	-100.4995	TX	EAGLE PASS	MAVERICK		20580	Eagle Pass, TX		99945	Rural Areas in TX
78860	229	28.533037	-100.342463	TX	EL INDIO	MAVERICK		20580	Eagle Pass, TX		99945	Rural Areas in TX
78861	13701	29.387167	-99.145485	TX	HONDO	MEDINA		41700	San Antonio-New Braunfels, TX		41700	San Antonio-New Braunfels, TX
78870	984	29.290507	-99.636735	TX	KNIPPA	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78871	45	29.8066	-101.5606	TX	LANGTRY	VAL VERDE		19620	Del Rio, TX		99945	Rural Areas in TX
78872	1905	28.949853	-99.940462	TX	LA PRYOR	ZAVALA					99945	Rural Areas in TX
78873	1788	29.853218	-99.813273	TX	LEAKEY	REAL					99945	Rural Areas in TX
78877	989	28.911482	-100.389472	TX	QUEMADO	MAVERICK		20580	Eagle Pass, TX		99945	Rural Areas in TX
78879	264	29.675974	-99.779305	TX	RIO FRIO	REAL					99945	Rural Areas in TX
78880	1682	29.957004	-100.22751	TX	ROCKSPRINGS	EDWARDS					99945	Rural Areas in TX
78881	2335	29.305736	-99.547156	TX	SABINAL	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78883	353	29.670852	-99.290873	TX	TARPLEY	BANDERA		41700	San Antonio-New Braunfels, TX		41700	San Antonio-New Braunfels, TX
78884	1158	29.552322	-99.583538	TX	UTOPIA	UVALDE		46620	Uvalde, TX		99945	Rural Areas in TX
78885	120	29.767346	-99.529248	TX	VANDERPOOL	BANDERA		41700	San Antonio-New Braunfels, TX		41700	San Antonio-New Braunfels, TX
78886	647	29.153389	-99.157466	TX	YANCEY	MEDINA		41700	San Antonio-New Braunfels, TX		41700	San Antonio-New Braunfels, TX
78931	323	30.021793	-96.44353	TX	BLEIBLERVILLE	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
78932	757	30.132022	-96.694276	TX	CARMINE	FAYETTE					99945	Rural Areas in TX
78933	1433	29.786034	-96.37577	TX	CAT SPRING	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
78934	6712	29.729021	-96.602528	TX	COLUMBUS	COLORADO					99945	Rural Areas in TX
78935	978	29.756648	-96.463882	TX	ALLEYTON	COLORADO					99945	Rural Areas in TX
78938	471	29.843692	-96.70911	TX	ELLINGER	FAYETTE					99945	Rural Areas in TX
78940	2098	29.918662	-96.671564	TX	FAYETTEVILLE	FAYETTE					99945	Rural Areas in TX
78941	2962	29.785063	-97.145712	TX	FLATONIA	FAYETTE					99945	Rural Areas in TX
78942	8989	30.152236	-96.922528	TX	GIDDINGS	LEE					99945	Rural Areas in TX
78943	352	29.697605	-96.599167	TX	GLIDDEN	COLORADO					99945	Rural Areas in TX
78944	562	30.000356	-96.49608	TX	INDUSTRY	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
78945	10494	29.900684	-96.898576	TX	LA GRANGE	FAYETTE					99945	Rural Areas in TX
78946	960	30.217211	-96.752536	TX	LEDBETTER	FAYETTE					99945	Rural Areas in TX
78947	4475	30.416244	-97.059942	TX	LEXINGTON	LEE					99945	Rural Areas in TX
78948	850	30.326937	-96.950592	TX	LINCOLN	LEE					99945	Rural Areas in TX
78949	517	29.816524	-97.06432	TX	MULDOON	FAYETTE					99945	Rural Areas in TX
78950	2038	29.881032	-96.483414	TX	NEW ULM	AUSTIN		26420	Houston-The Woodlands-Sugar Land, TX		26420	Houston-The Woodlands-Sugar Land, TX
78951	26	29.6017	-96.8294	TX	OAKLAND	COLORADO					99945	Rural Areas in TX
78952	0	29.9347	-96.9672	TX	PLUM	FAYETTE					99945	Rural Areas in TX
78953	934	29.839636	-97.37137	TX	ROSANKY	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78954	1071	30.049445	-96.717424	TX	ROUND TOP	FAYETTE					99945	Rural Areas in TX
78956	5381	29.684411	-96.9348	TX	SCHULENBURG	FAYETTE					99945	Rural Areas in TX
78957	9067	30.000023	-97.189105	TX	SMITHVILLE	BASTROP	640	12420	Austin-Round Rock-Georgetown, TX	Austin-San Marcos, TX MSA	12420	Austin-Round Rock, TX
78959	1837	29.67531	-97.274076	TX	WAELDER	GONZALES					99945	Rural Areas in TX
78960	0	30.058684	-96.922977	TX	WARDA	FAYETTE					99945	Rural Areas in TX
78961	0	30.0108	-96.7162	TX	WARRENTON	FAYETTE					99945	Rural Areas in TX
78962	4733	29.650707	-96.645496	TX	WEIMAR	COLORADO					99945	Rural Areas in TX
78963	909	29.93567	-97.053344	TX	WEST POINT	FAYETTE					99945	Rural Areas in TX
79001	249	35.403638	-102.80043	TX	ADRIAN	OLDHAM		11100	Amarillo, TX		11100	Amarillo, TX
79002	0	35.22675	-100.759125	TX	ALANREED	GRAY		37420	Pampa, TX		99945	Rural Areas in TX
79003	162	35.642046	-100.09197	TX	ALLISON	WHEELER					99945	Rural Areas in TX
79005	1735	36.352311	-100.410993	TX	BOOKER	LIPSCOMB					99945	Rural Areas in TX
79007	14542	35.770008	-101.291614	TX	BORGER	HUTCHINSON		14420	Borger, TX		99945	Rural Areas in TX
79008	0	35.6678	-101.3966	TX	BORGER	HUTCHINSON		14420	Borger, TX		99945	Rural Areas in TX
79009	2166	34.48232	-102.784388	TX	BOVINA	PARMER					99945	Rural Areas in TX
79010	802	35.446946	-102.172233	TX	BOYS RANCH	OLDHAM		11100	Amarillo, TX		11100	Amarillo, TX
79011	236	35.524822	-100.17022	TX	BRISCOE	WHEELER					99945	Rural Areas in TX
79012	976	35.26639	-102.097848	TX	BUSHLAND	POTTER	320	11100	Amarillo, TX	Amarillo, TX MSA	11100	Amarillo, TX
79013	3423	36.039688	-102.022898	TX	CACTUS	MOORE		20300	Dumas, TX		99945	Rural Areas in TX
79014	3771	35.838166	-100.271113	TX	CANADIAN	HEMPHILL					99945	Rural Areas in TX
79015	19277	34.902986	-101.897537	TX	CANYON	RANDALL	320	11100	Amarillo, TX	Amarillo, TX MSA	11100	Amarillo, TX
79016	94	34.992095	-101.913857	TX	CANYON	RANDALL	320	11100	Amarillo, TX	Amarillo, TX MSA	11100	Amarillo, TX
79018	548	35.83897	-102.602176	TX	CHANNING	HARTLEY					99945	Rural Areas in TX
79019	1707	34.965326	-101.356884	TX	CLAUDE	ARMSTRONG		11100	Amarillo, TX		11100	Amarillo, TX
79021	138	33.975298	-102.031355	TX	COTTON CENTER	HALE		38380	Plainview, TX		99945	Rural Areas in TX
79022	10741	36.262934	-102.601868	TX	DALHART	DALLAM					99945	Rural Areas in TX
79024	405	36.390716	-100.36115	TX	DARROUZETT	LIPSCOMB					99945	Rural Areas in TX
79025	69	34.93308	-102.212648	TX	DAWN	DEAF SMITH		25820	Hereford, TX		99945	Rural Areas in TX
79027	5223	34.530579	-102.26192	TX	DIMMITT	CASTRO					99945	Rural Areas in TX
79029	16177	35.837832	-101.892954	TX	DUMAS	MOORE		20300	Dumas, TX		99945	Rural Areas in TX
79031	1425	34.208242	-102.460988	TX	EARTH	LAMB					99945	Rural Areas in TX
79032	157	34.276485	-101.896502	TX	EDMONSON	HALE		38380	Plainview, TX		99945	Rural Areas in TX
79033	109	36.296296	-100.984284	TX	FARNSWORTH	OCHILTREE					99945	Rural Areas in TX
79034	637	36.36723	-100.178682	TX	FOLLETT	LIPSCOMB					99945	Rural Areas in TX
79035	5309	34.636738	-102.784214	TX	FRIONA	PARMER					99945	Rural Areas in TX
79036	5128	35.675736	-101.544825	TX	FRITCH	HUTCHINSON		14420	Borger, TX		99945	Rural Areas in TX
79039	779	35.252867	-101.254368	TX	GROOM	CARSON		11100	Amarillo, TX		11100	Amarillo, TX
79040	1839	36.286015	-101.35452	TX	GRUVER	HANSFORD					99945	Rural Areas in TX
79041	3194	34.079536	-101.927096	TX	HALE CENTER	HALE		38380	Plainview, TX		99945	Rural Areas in TX
79042	1169	34.689799	-101.734966	TX	HAPPY	SWISHER					99945	Rural Areas in TX
79043	1487	34.392509	-102.121342	TX	HART	CASTRO					99945	Rural Areas in TX
79044	766	35.85341	-102.680716	TX	HARTLEY	HARTLEY					99945	Rural Areas in TX
79045	19473	34.966638	-102.605366	TX	HEREFORD	DEAF SMITH		25820	Hereford, TX		99945	Rural Areas in TX
79046	489	36.161772	-100.273562	TX	HIGGINS	LIPSCOMB					99945	Rural Areas in TX
79051	29	36.477405	-102.260095	TX	KERRICK	DALLAM					99945	Rural Areas in TX
79052	1259	34.423412	-101.7349	TX	KRESS	SWISHER					99945	Rural Areas in TX
79053	137	34.384692	-102.587034	TX	LAZBUDDIE	PARMER					99945	Rural Areas in TX
